date,channel,campaign,spend,impressions,clicks,conversions
2026-01-01,email,welcome_drip,5.16,483,21,1
2026-01-01,email,reactivation,15.59,1536,64,4
2026-01-01,email,weekly_newsletter,6.25,1295,37,1
2026-01-01,email,product_update,6.34,840,21,0
2026-01-02,google_ads,competitor_kw,243.14,2736,144,5
2026-01-02,google_ads,retargeting_display,132.49,2232,62,1
2026-01-02,google_ads,shopping_feed,200.27,2266,103,3
2026-01-02,meta_ads,lookalike_broad,109.01,2220,111,1
2026-01-02,meta_ads,retargeting_web,91.17,1445,85,1
2026-01-02,meta_ads,video_awareness,193.35,2380,119,4
2026-01-02,meta_ads,lead_gen_form,137.22,7800,195,4
2026-01-02,linkedin,decision_makers,84.84,380,10,0
2026-01-02,linkedin,saas_founders,41.16,120,6,0
2026-01-02,linkedin,enterprise_it,74.02,308,14,0
2026-01-02,organic,organic_traffic,0.0,1567,242,5
2026-01-02,email,reactivation,7.75,858,26,1
2026-01-02,email,weekly_newsletter,10.54,966,42,2
2026-01-02,email,product_update,19.52,2139,69,4
2026-01-03,google_ads,competitor_kw,59.24,840,24,0
2026-01-03,google_ads,retargeting_display,89.58,1530,45,1
2026-01-03,google_ads,shopping_feed,84.17,612,34,1
2026-01-03,meta_ads,lookalike_broad,48.68,2695,77,1
2026-01-03,meta_ads,retargeting_web,79.47,1500,75,2
2026-01-03,meta_ads,video_awareness,30.86,680,17,0
2026-01-03,linkedin,decision_makers,30.51,99,3,0
2026-01-03,linkedin,enterprise_it,21.53,30,2,0
2026-01-03,organic,organic_traffic,0.0,2389,629,25
2026-01-03,email,welcome_drip,3.73,380,19,1
2026-01-03,email,reactivation,7.53,741,39,2
2026-01-03,email,weekly_newsletter,7.65,806,31,2
2026-01-03,email,product_update,7.73,560,35,2
2026-01-04,google_ads,brand_search,67.19,486,27,1
2026-01-04,google_ads,competitor_kw,49.95,1170,30,0
2026-01-04,google_ads,retargeting_display,67.2,1050,35,1
2026-01-04,google_ads,shopping_feed,45.77,945,45,1
2026-01-04,meta_ads,lookalike_broad,74.19,2376,88,2
2026-01-04,meta_ads,retargeting_web,54.42,1575,75,1
2026-01-04,meta_ads,video_awareness,57.7,1656,92,1
2026-01-04,meta_ads,lead_gen_form,34.0,570,38,1
2026-01-04,linkedin,decision_makers,41.67,232,8,0
2026-01-04,linkedin,saas_founders,47.31,224,14,0
2026-01-04,organic,organic_traffic,0.0,2362,599,12
2026-01-04,email,welcome_drip,7.73,988,26,1
2026-01-04,email,reactivation,7.82,1026,27,0
2026-01-04,email,weekly_newsletter,6.57,414,23,1
2026-01-04,email,product_update,5.68,812,29,2
2026-01-05,google_ads,brand_search,93.41,2754,102,3
2026-01-05,google_ads,retargeting_display,201.63,3300,110,5
2026-01-05,google_ads,shopping_feed,205.55,2988,83,3
2026-01-05,meta_ads,lookalike_broad,134.68,3108,148,2
2026-01-05,meta_ads,retargeting_web,86.65,3885,105,3
2026-01-05,meta_ads,video_awareness,180.14,4917,149,2
2026-01-05,meta_ads,lead_gen_form,65.46,1134,42,1
2026-01-05,linkedin,saas_founders,112.85,495,15,0
2026-01-05,linkedin,enterprise_it,72.56,312,12,0
2026-01-05,organic,organic_traffic,0.0,1217,430,15
2026-01-05,email,welcome_drip,16.2,2618,119,9
2026-01-05,email,reactivation,7.37,1064,28,0
2026-01-05,email,product_update,17.95,3399,103,6
2026-01-06,google_ads,brand_search,126.77,1248,52,2
2026-01-06,google_ads,competitor_kw,197.41,3213,119,5
2026-01-06,google_ads,retargeting_display,112.82,1054,62,2
2026-01-06,google_ads,shopping_feed,245.36,7590,230,8
2026-01-06,meta_ads,lookalike_broad,132.13,4464,186,3
2026-01-06,meta_ads,retargeting_web,127.51,2871,99,3
2026-01-06,meta_ads,video_awareness,189.56,5031,129,2
2026-01-06,meta_ads,lead_gen_form,112.62,1305,87,2
2026-01-06,linkedin,decision_makers,54.09,407,11,0
2026-01-06,linkedin,saas_founders,96.75,960,24,0
2026-01-06,linkedin,enterprise_it,113.03,551,29,0
2026-01-06,organic,organic_traffic,0.0,784,653,10
2026-01-06,email,welcome_drip,14.27,1533,73,4
2026-01-06,email,reactivation,10.25,1960,49,1
2026-01-06,email,weekly_newsletter,19.56,4619,149,7
2026-01-06,email,product_update,5.59,1280,32,1
2026-01-07,google_ads,brand_search,87.99,1075,43,1
2026-01-07,google_ads,competitor_kw,137.18,2944,128,5
2026-01-07,google_ads,retargeting_display,82.02,1501,79,2
2026-01-07,google_ads,shopping_feed,243.17,7224,301,6
2026-01-07,meta_ads,lookalike_broad,79.07,2208,92,3
2026-01-07,meta_ads,retargeting_web,187.8,2856,119,3
2026-01-07,meta_ads,video_awareness,159.84,7128,198,3
2026-01-07,meta_ads,lead_gen_form,93.97,3720,93,1
2026-01-07,linkedin,decision_makers,73.77,297,11,0
2026-01-07,linkedin,saas_founders,54.36,225,9,0
2026-01-07,linkedin,enterprise_it,107.13,306,17,0
2026-01-07,organic,organic_traffic,0.0,1670,759,14
2026-01-07,email,welcome_drip,11.79,2250,75,4
2026-01-07,email,reactivation,15.05,3648,96,4
2026-01-07,email,product_update,12.09,1215,45,2
2026-01-08,google_ads,retargeting_display,156.6,4485,115,4
2026-01-08,google_ads,shopping_feed,148.31,3782,122,4
2026-01-08,meta_ads,lookalike_broad,81.65,2030,58,0
2026-01-08,meta_ads,retargeting_web,130.0,1785,105,1
2026-01-08,meta_ads,video_awareness,125.31,2997,81,0
2026-01-08,meta_ads,lead_gen_form,117.96,5187,133,1
2026-01-08,linkedin,decision_makers,118.94,405,15,0
2026-01-08,linkedin,saas_founders,41.99,145,5,0
2026-01-08,linkedin,enterprise_it,70.02,273,13,0
2026-01-08,organic,organic_traffic,0.0,1806,798,12
2026-01-08,email,welcome_drip,9.3,1664,64,4
2026-01-08,email,reactivation,18.78,2380,68,4
2026-01-08,email,weekly_newsletter,8.23,459,27,1
2026-01-09,google_ads,brand_search,180.65,3003,77,2
2026-01-09,google_ads,competitor_kw,243.73,2142,126,2
2026-01-09,google_ads,retargeting_display,80.28,936,52,2
2026-01-09,google_ads,shopping_feed,140.12,2000,80,3
2026-01-09,meta_ads,lookalike_broad,193.38,8370,310,8
2026-01-09,meta_ads,retargeting_web,165.57,3154,166,3
2026-01-09,meta_ads,video_awareness,192.58,4060,116,2
2026-01-09,meta_ads,lead_gen_form,156.19,1900,95,3
2026-01-09,linkedin,decision_makers,109.29,528,24,0
2026-01-09,linkedin,saas_founders,72.87,920,23,0
2026-01-09,linkedin,enterprise_it,86.79,507,13,0
2026-01-09,organic,organic_traffic,0.0,2709,154,23
2026-01-09,email,welcome_drip,13.7,1296,48,2
2026-01-09,email,reactivation,11.6,2418,62,2
2026-01-09,email,weekly_newsletter,10.39,1320,66,2
2026-01-09,email,product_update,19.63,2145,143,7
2026-01-10,google_ads,brand_search,74.35,2379,61,1
2026-01-10,google_ads,competitor_kw,81.73,1428,51,1
2026-01-10,google_ads,retargeting_display,99.41,1584,44,1
2026-01-10,google_ads,shopping_feed,80.45,1155,33,0
2026-01-10,meta_ads,lookalike_broad,50.18,1430,55,1
2026-01-10,meta_ads,retargeting_web,59.03,1170,45,1
2026-01-10,meta_ads,video_awareness,57.19,884,34,0
2026-01-10,meta_ads,lead_gen_form,73.08,943,41,1
2026-01-10,linkedin,decision_makers,35.35,180,5,0
2026-01-10,linkedin,saas_founders,46.4,440,11,0
2026-01-10,linkedin,enterprise_it,24.04,68,4,0
2026-01-10,organic,organic_traffic,0.0,1358,168,30
2026-01-10,email,reactivation,5.91,615,41,2
2026-01-11,google_ads,brand_search,42.11,598,23,0
2026-01-11,google_ads,retargeting_display,60.0,567,27,0
2026-01-11,google_ads,shopping_feed,95.6,3393,117,5
2026-01-11,meta_ads,lookalike_broad,54.0,846,47,0
2026-01-11,meta_ads,video_awareness,66.06,2277,69,1
2026-01-11,meta_ads,lead_gen_form,66.46,1386,77,2
2026-01-11,linkedin,decision_makers,21.93,87,3,0
2026-01-11,linkedin,saas_founders,39.96,110,5,0
2026-01-11,linkedin,enterprise_it,16.23,45,3,0
2026-01-11,organic,organic_traffic,0.0,1872,243,10
2026-01-11,email,welcome_drip,2.96,532,28,2
2026-01-11,email,weekly_newsletter,3.81,560,35,1
2026-01-11,email,product_update,3.13,374,11,0
2026-01-12,google_ads,brand_search,99.42,1215,45,1
2026-01-12,google_ads,competitor_kw,106.55,1210,55,2
2026-01-12,google_ads,shopping_feed,204.38,4608,128,4
2026-01-12,meta_ads,lookalike_broad,120.01,5760,192,6
2026-01-12,meta_ads,retargeting_web,172.48,2100,100,3
2026-01-12,meta_ads,lead_gen_form,158.69,2904,88,1
2026-01-12,linkedin,decision_makers,113.23,780,26,0
2026-01-12,linkedin,saas_founders,53.2,252,12,0
2026-01-12,linkedin,enterprise_it,46.42,161,7,0
2026-01-12,organic,organic_traffic,0.0,2344,304,9
2026-01-13,google_ads,brand_search,122.67,2146,58,2
2026-01-13,google_ads,competitor_kw,174.54,3276,84,3
2026-01-13,google_ads,retargeting_display,191.63,4224,176,3
2026-01-13,google_ads,shopping_feed,135.94,1024,64,2
2026-01-13,meta_ads,retargeting_web,64.14,1178,62,1
2026-01-13,meta_ads,video_awareness,124.06,2944,92,2
2026-01-13,meta_ads,lead_gen_form,110.26,3213,119,3
2026-01-13,linkedin,decision_makers,82.62,672,24,0
2026-01-13,linkedin,enterprise_it,70.37,228,12,0
2026-01-13,organic,organic_traffic,0.0,1359,490,7
2026-01-13,email,reactivation,5.87,1496,44,1
2026-01-13,email,weekly_newsletter,8.82,1720,43,2
2026-01-14,google_ads,brand_search,151.86,1159,61,1
2026-01-14,google_ads,competitor_kw,118.58,2144,67,3
2026-01-14,google_ads,retargeting_display,154.52,2144,67,1
2026-01-14,meta_ads,retargeting_web,136.23,2425,97,2
2026-01-14,meta_ads,video_awareness,114.7,5920,148,2
2026-01-14,meta_ads,lead_gen_form,67.93,1925,55,1
2026-01-14,linkedin,decision_makers,58.54,304,8,0
2026-01-14,linkedin,enterprise_it,50.38,225,9,0
2026-01-14,organic,organic_traffic,0.0,1818,150,28
2026-01-14,email,welcome_drip,19.53,3920,140,8
2026-01-14,email,weekly_newsletter,5.29,532,19,0
2026-01-14,email,product_update,12.48,1232,44,1
2026-01-15,google_ads,retargeting_display,242.46,1700,100,4
2026-01-15,google_ads,shopping_feed,201.35,6112,191,7
2026-01-15,meta_ads,lookalike_broad,171.64,3379,109,1
2026-01-15,meta_ads,retargeting_web,192.51,6348,276,5
2026-01-15,meta_ads,video_awareness,129.92,2522,97,1
2026-01-15,meta_ads,lead_gen_form,122.25,5400,150,2
2026-01-15,linkedin,saas_founders,113.36,800,25,0
2026-01-15,linkedin,enterprise_it,77.52,494,13,0
2026-01-15,organic,organic_traffic,0.0,2736,743,7
2026-01-15,email,weekly_newsletter,15.91,2997,111,4
2026-01-15,email,product_update,16.91,2128,76,4
2026-01-16,google_ads,brand_search,87.32,1035,45,1
2026-01-16,google_ads,retargeting_display,154.8,2438,106,3
2026-01-16,google_ads,shopping_feed,226.49,2725,109,3
2026-01-16,meta_ads,lookalike_broad,153.69,2852,92,2
2026-01-16,meta_ads,lead_gen_form,90.78,1464,61,1
2026-01-16,linkedin,decision_makers,119.16,592,16,0
2026-01-16,linkedin,saas_founders,108.37,570,15,0
2026-01-16,linkedin,enterprise_it,59.22,168,8,0
2026-01-16,organic,organic_traffic,0.0,2150,664,15
2026-01-16,email,welcome_drip,14.58,2088,58,3
2026-01-16,email,weekly_newsletter,6.14,1428,51,2
2026-01-16,email,product_update,5.27,616,22,1
2026-01-17,google_ads,brand_search,84.73,988,38,1
2026-01-17,google_ads,competitor_kw,95.02,860,43,2
2026-01-17,google_ads,retargeting_display,35.2,272,17,0
2026-01-17,google_ads,shopping_feed,98.38,1320,60,1
2026-01-17,meta_ads,lookalike_broad,41.4,1292,34,1
2026-01-17,meta_ads,retargeting_web,34.47,418,22,0
2026-01-17,meta_ads,video_awareness,24.31,368,16,0
2026-01-17,meta_ads,lead_gen_form,62.68,1035,45,0
2026-01-17,linkedin,saas_founders,23.11,132,4,0
2026-01-17,linkedin,enterprise_it,39.56,312,8,0
2026-01-17,organic,organic_traffic,0.0,2608,251,12
2026-01-17,email,welcome_drip,4.36,540,15,0
2026-01-17,email,reactivation,3.34,336,12,0
2026-01-17,email,weekly_newsletter,3.2,952,28,2
2026-01-17,email,product_update,5.7,1444,38,1
2026-01-18,google_ads,brand_search,68.47,2130,71,1
2026-01-18,google_ads,retargeting_display,76.65,672,32,1
2026-01-18,google_ads,shopping_feed,81.11,1300,65,2
2026-01-18,meta_ads,lookalike_broad,59.3,792,44,0
2026-01-18,meta_ads,video_awareness,79.3,4095,117,3
2026-01-18,meta_ads,lead_gen_form,39.57,456,24,0
2026-01-18,linkedin,decision_makers,29.3,126,7,0
2026-01-18,linkedin,enterprise_it,24.23,68,4,0
2026-01-18,organic,organic_traffic,0.0,2536,388,20
2026-01-18,email,welcome_drip,3.37,352,22,1
2026-01-18,email,reactivation,3.22,540,18,0
2026-01-18,email,weekly_newsletter,2.63,560,20,1
2026-01-18,email,product_update,2.54,260,13,0
2026-01-19,google_ads,brand_search,156.13,3100,124,3
2026-01-19,google_ads,competitor_kw,213.41,3752,134,5
2026-01-19,google_ads,retargeting_display,180.22,2850,95,3
2026-01-19,google_ads,shopping_feed,185.76,2607,79,2
2026-01-19,meta_ads,lookalike_broad,155.98,7000,175,1
2026-01-19,meta_ads,retargeting_web,166.82,2934,163,3
2026-01-19,meta_ads,video_awareness,136.25,4520,113,3
2026-01-19,meta_ads,lead_gen_form,92.24,2640,176,5
2026-01-19,linkedin,decision_makers,44.07,280,7,0
2026-01-19,linkedin,saas_founders,80.2,518,14,0
2026-01-19,linkedin,enterprise_it,42.09,153,9,0
2026-01-19,organic,organic_traffic,0.0,1972,675,18
2026-01-19,email,welcome_drip,12.47,1260,60,3
2026-01-19,email,reactivation,16.62,3520,110,4
2026-01-19,email,weekly_newsletter,5.83,575,23,0
2026-01-19,email,product_update,13.81,882,49,2
2026-01-20,google_ads,brand_search,163.32,5184,192,6
2026-01-20,google_ads,retargeting_display,197.12,6154,181,5
2026-01-20,google_ads,shopping_feed,111.61,1980,132,4
2026-01-20,meta_ads,lookalike_broad,82.3,2492,89,2
2026-01-20,meta_ads,retargeting_web,80.65,1620,45,1
2026-01-20,meta_ads,video_awareness,101.92,944,59,1
2026-01-20,meta_ads,lead_gen_form,75.91,3840,128,1
2026-01-20,linkedin,decision_makers,70.8,408,12,0
2026-01-20,linkedin,saas_founders,93.7,400,16,0
2026-01-20,linkedin,enterprise_it,85.47,315,21,0
2026-01-20,organic,organic_traffic,0.0,1293,268,25
2026-01-20,email,welcome_drip,19.11,4324,188,14
2026-01-20,email,weekly_newsletter,13.2,2912,91,6
2026-01-20,email,product_update,10.95,765,45,2
2026-01-21,google_ads,brand_search,112.28,1650,55,2
2026-01-21,google_ads,retargeting_display,201.06,4140,138,3
2026-01-21,google_ads,shopping_feed,124.66,1098,61,2
2026-01-21,meta_ads,lookalike_broad,141.02,5858,202,6
2026-01-21,meta_ads,retargeting_web,196.04,4347,189,2
2026-01-21,meta_ads,video_awareness,80.43,976,61,0
2026-01-21,meta_ads,lead_gen_form,189.69,5797,187,7
2026-01-21,linkedin,decision_makers,52.63,189,7,0
2026-01-21,linkedin,saas_founders,48.36,416,13,0
2026-01-21,linkedin,enterprise_it,54.47,176,11,0
2026-01-21,organic,organic_traffic,0.0,1875,715,21
2026-01-21,email,welcome_drip,17.89,2070,69,4
2026-01-21,email,reactivation,9.2,672,42,1
2026-01-21,email,weekly_newsletter,5.28,416,26,1
2026-01-22,google_ads,brand_search,117.47,1950,75,2
2026-01-22,google_ads,competitor_kw,156.31,4256,133,4
2026-01-22,google_ads,shopping_feed,151.81,1950,78,2
2026-01-22,meta_ads,lookalike_broad,101.81,2580,172,2
2026-01-22,meta_ads,retargeting_web,62.07,645,43,1
2026-01-22,meta_ads,video_awareness,154.5,6804,243,9
2026-01-22,meta_ads,lead_gen_form,115.99,3280,164,3
2026-01-22,linkedin,decision_makers,88.82,342,18,0
2026-01-22,linkedin,saas_founders,111.89,238,14,0
2026-01-22,linkedin,enterprise_it,78.11,429,11,0
2026-01-22,organic,organic_traffic,0.0,1145,441,29
2026-01-22,email,reactivation,14.49,1536,64,3
2026-01-22,email,weekly_newsletter,13.87,1748,92,5
2026-01-22,email,product_update,13.83,2054,79,4
2026-01-23,google_ads,brand_search,234.1,3128,184,4
2026-01-23,google_ads,competitor_kw,108.77,1992,83,2
2026-01-23,google_ads,shopping_feed,123.59,2923,79,1
2026-01-23,meta_ads,lookalike_broad,127.29,3840,128,3
2026-01-23,meta_ads,retargeting_web,83.64,2028,52,1
2026-01-23,meta_ads,lead_gen_form,176.83,5868,163,5
2026-01-23,linkedin,decision_makers,54.2,544,17,0
2026-01-23,linkedin,saas_founders,81.65,624,24,0
2026-01-23,linkedin,enterprise_it,65.35,195,13,0
2026-01-23,organic,organic_traffic,0.0,2480,107,8
2026-01-23,email,welcome_drip,18.27,1380,92,3
2026-01-23,email,reactivation,7.06,510,30,1
2026-01-23,email,weekly_newsletter,14.05,1328,83,5
2026-01-23,email,product_update,5.19,897,39,1
2026-01-24,google_ads,brand_search,74.57,1215,45,1
2026-01-24,google_ads,competitor_kw,95.95,1872,52,1
2026-01-24,google_ads,shopping_feed,93.52,799,47,1
2026-01-24,meta_ads,lookalike_broad,41.11,1428,51,1
2026-01-24,meta_ads,retargeting_web,64.98,1904,68,1
2026-01-24,meta_ads,video_awareness,71.56,4046,119,1
2026-01-24,meta_ads,lead_gen_form,40.37,1050,35,0
2026-01-24,linkedin,decision_makers,42.88,243,9,0
2026-01-24,linkedin,saas_founders,42.46,144,8,0
2026-01-24,linkedin,enterprise_it,41.55,198,6,0
2026-01-24,organic,organic_traffic,0.0,1908,534,7
2026-01-24,email,welcome_drip,7.14,544,32,2
2026-01-24,email,reactivation,5.14,840,28,2
2026-01-24,email,weekly_newsletter,7.91,884,34,2
2026-01-24,email,product_update,2.91,220,11,0
2026-01-25,google_ads,brand_search,84.74,714,34,1
2026-01-25,google_ads,competitor_kw,45.16,551,19,0
2026-01-25,google_ads,retargeting_display,75.41,2916,81,3
2026-01-25,meta_ads,lookalike_broad,25.53,380,19,0
2026-01-25,meta_ads,retargeting_web,52.52,2698,71,0
2026-01-25,meta_ads,video_awareness,50.79,1125,75,1
2026-01-25,meta_ads,lead_gen_form,50.16,1740,58,0
2026-01-25,linkedin,decision_makers,28.41,189,7,0
2026-01-25,linkedin,saas_founders,39.78,144,8,0
2026-01-25,linkedin,enterprise_it,42.78,165,11,0
2026-01-25,organic,organic_traffic,0.0,1467,716,23
2026-01-25,email,welcome_drip,2.43,171,9,0
2026-01-25,email,reactivation,3.71,567,21,0
2026-01-25,email,weekly_newsletter,4.24,567,21,0
2026-01-25,email,product_update,4.76,684,19,1
2026-01-26,google_ads,brand_search,195.52,3502,206,7
2026-01-26,google_ads,retargeting_display,142.16,4004,143,4
2026-01-26,google_ads,shopping_feed,137.01,4080,102,4
2026-01-26,meta_ads,lookalike_broad,156.68,1853,109,2
2026-01-26,meta_ads,video_awareness,158.14,8480,212,6
2026-01-26,meta_ads,lead_gen_form,159.17,3255,105,2
2026-01-26,linkedin,decision_makers,48.88,207,9,0
2026-01-26,linkedin,saas_founders,85.5,450,15,0
2026-01-26,linkedin,enterprise_it,99.61,221,13,0
2026-01-26,organic,organic_traffic,0.0,2466,152,10
2026-01-26,email,welcome_drip,18.67,3456,144,5
2026-01-26,email,reactivation,16.46,2034,113,8
2026-01-26,email,weekly_newsletter,6.36,1290,43,1
2026-01-26,email,product_update,11.92,1628,74,2
2026-01-27,google_ads,brand_search,82.39,1672,44,0
2026-01-27,google_ads,competitor_kw,223.16,1692,94,4
2026-01-27,google_ads,retargeting_display,136.97,1712,107,2
2026-01-27,google_ads,shopping_feed,235.44,3852,107,3
2026-01-27,meta_ads,lookalike_broad,181.4,2432,128,2
2026-01-27,meta_ads,retargeting_web,131.6,2829,123,1
2026-01-27,meta_ads,video_awareness,76.57,1464,61,2
2026-01-27,meta_ads,lead_gen_form,182.05,2715,181,5
2026-01-27,linkedin,decision_makers,109.79,714,21,0
2026-01-27,linkedin,saas_founders,65.61,192,12,0
2026-01-27,linkedin,enterprise_it,41.96,120,6,0
2026-01-27,organic,organic_traffic,0.0,1979,216,12
2026-01-27,email,welcome_drip,13.96,2937,89,4
2026-01-27,email,reactivation,12.1,1260,42,1
2026-01-27,email,weekly_newsletter,9.75,740,37,1
2026-01-27,email,product_update,9.0,990,30,1
2026-01-28,google_ads,brand_search,119.48,4305,123,3
2026-01-28,google_ads,competitor_kw,198.11,4004,143,5
2026-01-28,google_ads,retargeting_display,178.87,3132,87,2
2026-01-28,google_ads,shopping_feed,212.94,4160,160,3
2026-01-28,meta_ads,lookalike_broad,68.95,1562,71,2
2026-01-28,meta_ads,retargeting_web,106.98,1458,81,2
2026-01-28,meta_ads,video_awareness,105.15,3161,109,3
2026-01-28,meta_ads,lead_gen_form,196.77,4154,134,4
2026-01-28,linkedin,decision_makers,80.48,210,10,0
2026-01-28,linkedin,saas_founders,104.98,336,21,0
2026-01-28,linkedin,enterprise_it,40.31,126,7,0
2026-01-28,organic,organic_traffic,0.0,1925,526,18
2026-01-28,email,welcome_drip,16.51,2109,57,2
2026-01-28,email,reactivation,7.29,675,25,1
2026-01-28,email,weekly_newsletter,14.7,2196,122,7
2026-01-28,email,product_update,14.08,2054,79,5
2026-01-29,google_ads,brand_search,233.85,2295,153,3
2026-01-29,google_ads,competitor_kw,229.99,2700,150,3
2026-01-29,google_ads,retargeting_display,117.82,3150,90,2
2026-01-29,meta_ads,lookalike_broad,80.87,1190,70,1
2026-01-29,meta_ads,retargeting_web,164.17,4450,178,5
2026-01-29,meta_ads,video_awareness,94.74,4544,142,3
2026-01-29,meta_ads,lead_gen_form,189.99,4392,122,1
2026-01-29,linkedin,decision_makers,116.51,682,22,0
2026-01-29,linkedin,saas_founders,88.24,418,11,0
2026-01-29,linkedin,enterprise_it,68.44,546,21,0
2026-01-29,organic,organic_traffic,0.0,1226,703,15
2026-01-29,email,reactivation,9.49,2184,56,4
2026-01-29,email,weekly_newsletter,9.6,735,35,1
2026-01-29,email,product_update,13.62,1480,74,4
2026-01-30,google_ads,brand_search,92.55,2730,91,3
2026-01-30,google_ads,shopping_feed,164.91,4959,171,8
2026-01-30,meta_ads,lookalike_broad,101.77,3552,111,1
2026-01-30,meta_ads,retargeting_web,187.78,7956,234,5
2026-01-30,meta_ads,video_awareness,90.05,3828,174,3
2026-01-30,meta_ads,lead_gen_form,85.55,1593,59,0
2026-01-30,linkedin,decision_makers,47.61,216,8,0
2026-01-30,linkedin,enterprise_it,96.51,448,28,0
2026-01-30,organic,organic_traffic,0.0,922,307,15
2026-01-30,email,welcome_drip,13.89,2660,70,5
2026-01-30,email,weekly_newsletter,10.77,1848,77,2
2026-01-30,email,product_update,7.65,1560,39,1
2026-01-31,google_ads,brand_search,57.19,1140,57,1
2026-01-31,google_ads,competitor_kw,93.22,2250,75,2
2026-01-31,google_ads,retargeting_display,39.53,594,18,0
2026-01-31,google_ads,shopping_feed,78.77,1711,59,1
2026-01-31,meta_ads,lookalike_broad,36.42,950,50,0
2026-01-31,meta_ads,retargeting_web,76.86,1925,77,1
2026-01-31,meta_ads,video_awareness,33.26,1088,34,0
2026-01-31,meta_ads,lead_gen_form,25.85,1116,31,0
2026-01-31,linkedin,decision_makers,16.62,85,5,0
2026-01-31,linkedin,enterprise_it,18.52,72,2,0
2026-01-31,organic,organic_traffic,0.0,2308,337,29
2026-01-31,email,welcome_drip,3.57,780,30,2
2026-01-31,email,reactivation,6.74,1218,58,2
2026-01-31,email,weekly_newsletter,6.89,650,26,1
2026-02-01,google_ads,brand_search,52.8,836,38,1
2026-02-01,google_ads,competitor_kw,43.7,1015,29,1
2026-02-01,google_ads,retargeting_display,80.87,3648,96,2
2026-02-01,google_ads,shopping_feed,61.93,1140,38,1
2026-02-01,meta_ads,lookalike_broad,79.62,1088,68,2
2026-02-01,meta_ads,retargeting_web,78.18,2142,126,4
2026-02-01,meta_ads,video_awareness,53.69,1856,64,1
2026-02-01,meta_ads,lead_gen_form,35.45,840,40,1
2026-02-01,linkedin,decision_makers,37.05,240,10,0
2026-02-01,linkedin,saas_founders,41.13,180,10,0
2026-02-01,linkedin,enterprise_it,44.94,195,5,0
2026-02-01,organic,organic_traffic,0.0,2244,272,8
2026-02-01,email,welcome_drip,3.15,280,10,0
2026-02-01,email,weekly_newsletter,4.02,555,15,0
2026-02-02,google_ads,brand_search,223.87,2820,94,2
2026-02-02,google_ads,retargeting_display,93.79,1833,47,2
2026-02-02,google_ads,shopping_feed,178.13,2175,75,2
2026-02-02,meta_ads,lookalike_broad,201.79,5454,303,4
2026-02-02,meta_ads,retargeting_web,145.26,3267,99,1
2026-02-02,meta_ads,video_awareness,172.07,1744,109,3
2026-02-02,meta_ads,lead_gen_form,193.21,3968,124,4
2026-02-02,linkedin,decision_makers,61.88,230,10,0
2026-02-02,linkedin,saas_founders,101.04,560,14,0
2026-02-02,organic,organic_traffic,0.0,1114,376,16
2026-02-02,email,weekly_newsletter,15.87,1056,66,3
2026-02-02,email,product_update,16.33,1320,66,2
2026-02-03,google_ads,competitor_kw,130.37,1612,52,2
2026-02-03,google_ads,retargeting_display,204.36,2037,97,2
2026-02-03,google_ads,shopping_feed,135.13,952,56,2
2026-02-03,meta_ads,lookalike_broad,81.85,1848,66,2
2026-02-03,meta_ads,lead_gen_form,141.7,2744,98,1
2026-02-03,linkedin,decision_makers,107.23,465,15,0
2026-02-03,linkedin,enterprise_it,98.18,323,19,0
2026-02-03,organic,organic_traffic,0.0,682,494,11
2026-02-03,email,welcome_drip,14.47,1479,51,2
2026-02-03,email,reactivation,6.52,1200,30,1
2026-02-03,email,weekly_newsletter,16.47,1608,67,2
2026-02-04,google_ads,brand_search,114.83,1428,51,1
2026-02-04,google_ads,competitor_kw,96.44,1664,52,1
2026-02-04,google_ads,retargeting_display,249.55,4515,215,10
2026-02-04,google_ads,shopping_feed,133.33,1449,69,3
2026-02-04,meta_ads,retargeting_web,143.26,5713,197,4
2026-02-04,meta_ads,video_awareness,139.15,7696,208,5
2026-02-04,meta_ads,lead_gen_form,162.41,3840,120,1
2026-02-04,linkedin,decision_makers,55.3,448,14,0
2026-02-04,linkedin,saas_founders,116.44,1280,32,0
2026-02-04,linkedin,enterprise_it,97.69,240,12,0
2026-02-04,organic,organic_traffic,0.0,559,493,5
2026-02-04,email,reactivation,10.35,1972,68,2
2026-02-04,email,weekly_newsletter,7.99,1462,43,2
2026-02-04,email,product_update,7.27,1152,36,1
2026-02-05,google_ads,competitor_kw,199.48,4930,145,3
2026-02-05,google_ads,retargeting_display,136.01,3306,87,2
2026-02-05,google_ads,shopping_feed,161.17,5800,145,6
2026-02-05,meta_ads,lookalike_broad,134.28,2268,81,2
2026-02-05,meta_ads,video_awareness,104.76,3460,173,4
2026-02-05,meta_ads,lead_gen_form,188.34,5302,241,8
2026-02-05,linkedin,decision_makers,85.09,518,14,0
2026-02-05,linkedin,saas_founders,98.72,420,15,0
2026-02-05,linkedin,enterprise_it,82.92,432,18,0
2026-02-05,organic,organic_traffic,0.0,2818,455,24
2026-02-05,email,reactivation,16.17,2196,122,5
2026-02-05,email,weekly_newsletter,5.13,342,19,1
2026-02-05,email,product_update,7.71,644,28,1
2026-02-06,google_ads,brand_search,242.28,3815,109,5
2026-02-06,google_ads,competitor_kw,210.55,1960,98,2
2026-02-06,google_ads,retargeting_display,146.93,5580,180,4
2026-02-06,google_ads,shopping_feed,252.66,4107,111,3
